Loan ID,Credit Score,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
03b7bca7-bfbd-40ae-adf0-01b94232b405,741,21,14,0,246487,556358,0,0
278b9a94-783e-4e95-91b3-d994537a6d29,716,18,8,0,184319,254386,0,0
3c2e0ee2-a9d1-45b1-9d96-a3a7b68c75b2,710,53,6,0,274854,446974,0,0
9224dfc5-5258-493c-a5e2-d3caf1e5a0f1,708,NA,18,0,298661,1383228,0,0
1627bf40-ff5a-4fbe-9fe6-7a52c4a85f5a,614,58,11,1,1653,128326,1,0
aa4bcadd-7dce-4232-b6e3-f041dd71d161,624,43,10,0,86564,159874,0,0
aebdc79c-1131-4cc0-94ce-5b9e34eb9c9a,723,NA,9,0,244853,474122,0,0
69502fce-23d2-4443-a869-4b52987b70aa,,31,15,0,509922,678656,0,0
b553c736-3557-42c8-96d7-9a3baaf94275,742,21,10,0,99465,307098,0,0
50ff130a-991f-4716-86a1-4516501f49d3,736,NA,12,0,1180736,2116356,0,0
8995e795-efc2-4400-a9f3-b53c0085edf4,,NA,9,0,494665,805574,0,0
709b2aa0-8fdc-4bcc-a21f-ea76d18ed331,747,45,19,0,164806,1927464,0,0
1929011b-a24d-4b15-8b2e-5f991a1e945d,720,32,7,0,90288,167816,0,0
45d6eba8-0ca5-4934-9cd7-66085abd7944,741,45,5,0,91675,147422,0,0
4964b82f-a1dd-48be-a4d0-a4ed46125bad,687,39,10,0,365750,714164,0,0
17420186-e251-4926-85d2-4cc6d83c8001,700,73,12,0,758176,1061544,0,0
edbd1ae6-7ba8-49cd-8140-09d908f6e1ee,741,NA,5,2,102961,264352,2,0
c40e6777-279b-49a0-815c-a4062ebc47df,749,NA,6,0,126559,893618,0,0
2c482c1a-3d6c-437e-a913-d372dadbd2d7,685,NA,17,0,103170,300894,0,0
44bc349f-f21e-46c7-a6c3-1e20bd249e0c,734,1,6,2,122094,241670,0,2
7f81a67b-1c66-445c-8dbf-976c2d3ede6d,736,NA,14,0,748049,1044824,0,0
75cb0375-3209-4fac-85a7-180d7e62ef5b,723,45,12,0,179037,515658,0,0
be4035fd-d284-4eca-aef6-0d933bb81286,733,57,4,0,23655,41492,0,0
feb2b313-99e0-4d6a-9777-018205de8b40,686,NA,10,1,76304,174966,1,0
dc213f24-1940-4d96-8681-9e7e8eb96b15,,36,10,1,99237,208934,1,0
a6f43605-9b0d-4b87-a1a7-45eddd0a8022,742,40,11,0,100548,119900,0,0
7351050f-7fff-438c-a3a3-aa4b1028f005,734,70,5,1,62757,283866,1,0
cf2fd285-28d0-49aa-8929-142a3157ba61,,33,16,0,540854,731610,0,0
68bdfe8e-a424-4611-8e38-7deb2e768f41,666,NA,6,0,122474,191642,0,0
d8250e18-7c22-409c-ad76-cff9a36b02e2,729,7,15,0,229710,515460,0,0
63dcbbcf-5e7c-4c8b-a02b-06688af0e451,,81,13,1,173736,586454,1,0
57fa3b4e-8c36-4e20-b2d0-1e11034c3bdb,736,NA,13,1,173356,526834,1,0
2efefd92-e5ca-4ac7-bdcf-84149fb476e9,748,NA,9,0,80845,300036,0,0
3b359e45-a594-40a9-991a-cf348cf739c9,,NA,4,0,284506,328768,0,0
524bc860-fd3c-434c-b8cd-8029a20a4d80,710,21,9,0,181165,396528,0,0
ebcd5625-713e-4f45-8ef1-45be2700c5ff,606,31,12,5,112138,178596,0,0
8e28311c-e1ee-485c-9bac-774667f4e93d,749,57,12,0,320853,854040,0,0
043cf80a-25ef-4c6a-bcd2-41165199a435,747,28,11,0,48564,305602,0,0
e8d226f7-b0ba-4a05-8d22-67ff3f805777,739,NA,11,0,245366,843062,0,0
7c2fe308-145d-4226-a541-0e65cac767be,738,NA,15,1,175788,602184,1,0
4ab0a2b7-0e4b-4dba-bb00-03d878021346,,44,27,0,211755,596552,0,0
317a91ee-1789-4568-b9b6-fdddf06f091a,713,NA,9,0,276336,399960,0,0
daec8b97-5461-4710-b7b0-9257feeb26b5,659,42,8,0,51794,134772,0,0
c6c5753c-8382-45b2-8715-aa8ca201f0ea,744,0,10,0,70129,264462,NA,0
ba9de7ab-5ebd-4fd3-88db-8cde85d953d1,746,77,12,0,700359,1012396,0,0
d9851ab4-bd7d-4c3b-a587-905cba5b935a,732,19,6,0,24358,89826,0,0
cbbffced-36bf-49c2-9190-32d1c201e540,732,NA,11,0,416784,550286,0,0
7fd3f3bd-c0ee-473d-adff-393e41565bde,746,NA,11,0,159049,318604,0,0
d035be63-ee89-4ebf-bcc1-d7b64613d25f,749,NA,13,0,326287,579458,0,0
4f9f53e1-98df-4cf7-8ef7-f7c611bb90c5,734,NA,5,0,56981,65142,0,0
f085b91f-79ef-4b37-b706-abdbd9fc6b46,,2,15,1,362463,1645842,0,0
6522067d-d28e-4472-9338-e2a9790c18c5,729,6,9,0,128972,424226,0,0
ddab1b84-297d-4c2a-bacb-a44c07adbd23,,35,10,0,154204,561440,0,0
ccd4f1e4-28b6-4958-9787-27b7e3a0d248,715,18,7,1,90516,186472,0,0
d6a96759-75f5-466f-9a4a-01c08e5dbf06,,75,15,0,81225,752378,0,0
ecff9ca8-21d8-4119-814a-eb3e27f32f9c,,NA,4,0,27702,201784,0,0
e8a26cc7-fa38-4218-992e-fc3a8a4c24fc,638,44,6,1,162754,365926,0,0
d44fb2cf-dbfe-48af-be2f-cf515c457c18,740,7,15,0,356364,684310,0,0
71aa6a0e-af31-49f7-a9e0-0b0280f10388,746,NA,11,0,245480,693264,0,0
d85aba11-4cc4-4247-99fb-2522a7e63614,,NA,10,0,295431,828256,0,0
24d78b5b-9a16-460c-b692-ea6431de5039,746,NA,13,1,83809,960784,1,0
e0efac04-f37c-4714-8615-35d7c053ba63,739,20,13,2,134444,415140,0,0
a774d9ef-a9be-4e14-8331-b41474fb7722,728,68,10,0,201495,447810,0,0
b4596b88-28a4-49cd-8230-8b5e5f986c44,,38,20,0,200678,647262,0,0
dac50192-8644-4e6d-83da-86402ad05529,703,NA,14,1,98724,343266,1,0
c10b0496-3e6f-4272-8105-ab595aecf5ed,7040,48,10,0,254315,387970,0,0
3afecdce-06c7-404f-a6f0-b5874e3ef6ab,703,42,11,0,218690,602932,0,0
88cb1787-0416-4671-a9c1-c063846fd935,731,NA,4,1,190000,397122,1,0
1d92ba5b-8688-493c-91b7-240cccb5cb10,747,NA,9,0,184794,354244,0,0
7f2b3486-e97e-4e67-a15e-4eb37d8c50d0,,11,5,0,1957,377476,0,0
0199851e-755f-46a6-b74c-3783555ad989,679,27,7,0,131461,217162,0,0
4a7d9e91-7323-4ee8-ba2b-30cb54dbfb14,717,14,10,0,96425,302566,0,0
4f4e5e00-7466-4e26-bce1-f7860e256e4d,7150,NA,12,0,86830,114510,0,0
3c893d5d-97a5-466e-8c9f-e49a6033cf73,749,NA,6,0,23294,120406,0,0
f7c82544-c585-45a1-b7b8-0271978dc890,,64,12,1,111416,135234,1,0
b13199a9-9359-4401-affe-2ab0bbb9af30,,35,15,0,155876,343112,0,0
d36206ec-8d86-4d65-be06-e2e36dff69aa,717,24,12,0,198227,397100,0,0
7e1f943b-9b78-44bf-92f9-76ecdcb1de58,722,NA,12,0,355129,439318,0,0
cdac6fd5-4a9c-4103-abfe-c72c184edc0e,666,NA,23,0,327313,873290,0,0
04176756-124c-4c49-8691-2c799c2878ee,702,15,19,0,56468,432982,0,0
846524c0-8c71-4a98-a6b7-5b26a2591936,,NA,12,0,226119,526834,0,0
a62f27a4-8526-4d11-b0b7-64e422cd9138,743,15,21,0,430198,730400,0,0
ece9136e-cc46-45d5-bb7d-36c1883fb7e1,706,69,16,1,89889,414656,1,0
ab6ec219-d9c4-42dc-b26b-263eeb0b3130,715,41,10,0,1006088,1199726,0,0
95604507-6324-4290-bd52-c357d717ed87,716,NA,10,0,251902,405108,0,0
95e76ede-73b8-434b-92bb-fd5716c6ee40,,NA,16,0,731861,1200298,0,0
6a046c11-9ff9-4f44-a31a-23bfedf760ef,723,76,11,1,103721,197208,0,0
75d81470-2539-4c70-abc4-90be594c557f,,70,24,0,66538,116732,0,0
6249e8a7-d7fa-47e3-8938-39abdc627ed9,750,NA,12,0,1454431,3090076,0,0
8e20c33d-17aa-4a1a-abf6-fcac8231aaf0,738,12,8,0,117287,187330,0,0
43771b2e-c0b3-41dc-b65a-2af3d12674b0,733,NA,11,0,235486,546436,0,0
8c1001d0-26e3-4277-8de6-d3acc07f3b2c,750,NA,12,0,352659,663960,0,0
fc3ee858-c09b-433e-b621-469ee156b871,,NA,7,1,91694,251592,1,0
15b129af-d561-451c-9693-0660e15f0bde,701,NA,13,0,132392,378532,0,0
f6e4fdfe-8e0d-4dd5-9703-d2f71c789310,735,NA,7,1,113335,267278,1,0
fcb699f7-f625-4634-9c0f-84371f3230e8,706,NA,17,0,447735,765776,0,0
3f23d601-5fe8-4528-8a1d-b44cf5ca2c69,736,13,12,2,134577,352528,0,2
85559183-fe2b-415b-9f39-8eb3374d9492,737,28,12,1,86963,206778,1,0
c5668c6f-f501-45c2-a678-0b716aec1b05,740,NA,11,0,216790,511214,0,0
73eccdb7-61ff-4950-a625-338afbb14bc7,663,NA,14,0,632054,956648,0,0
c1508fac-b270-4dea-9105-ffe51caf2198,742,NA,19,0,32528,1344838,0,0
60c0ce86-a3f2-4fe0-9e31-99e25e1ef801,744,NA,10,0,177441,301246,0,0
f9fdf6e2-561c-402b-b10d-5907dbfa522e,720,NA,7,0,465538,1571526,0,0
ca774a19-1152-4ed3-a04b-97a195fe2fb6,712,NA,13,0,322240,673486,0,0
86487298-2058-4a27-ad74-51f8c330364a,665,NA,4,0,222319,259776,0,0
bff1df47-fc94-4744-b343-f65f646dc31e,,24,8,0,60743,92796,0,0
cbec72e3-4c7e-4420-b791-fe21899ac600,,21,22,0,252814,519024,0,0
8b07f284-00e2-41b1-a42b-4a71dc783e1f,707,NA,15,0,412908,762520,0,0
5f98b7ee-7409-4c2d-aaee-6ae11e4eaddf,720,NA,20,0,185592,223850,0,0
8bf46bf7-261b-4d59-bd24-2403e68a263a,718,NA,20,0,675089,1104070,0,0
595164d9-0fad-425d-9ce0-4f6577223ae7,725,NA,11,0,721088,990440,0,0
2de329d8-5d6a-48a2-91c7-b71127ce3817,742,51,19,0,526927,2047452,0,0
2888a9ed-573a-44b5-8b5b-af75b275bd20,7000,42,14,0,464816,750640,0,0
27a1e525-2205-4657-8f2c-7f12497dbb1a,744,75,8,0,129409,1135112,0,0
0ba205f3-57b2-4b2e-9d61-22886e17b4bb,,NA,7,0,1517093,45042030,0,0
4bde72ad-eb02-4cf7-9980-67abaefcf676,719,41,9,0,235809,323532,0,0
27dfff17-4fc2-46c4-b9cc-228ca103aea2,,NA,3,0,17138,171006,0,0
6e02c67c-d677-4b35-881f-fcd891de0aea,729,NA,15,1,226309,483472,1,0
050315c6-9974-47c6-baad-dc9e4e70724b,,23,10,0,388151,1255408,0,0
1cce43bd-51d6-4daa-86cf-d53cc292f4ec,748,NA,9,0,185212,267718,0,0
07820fc9-e9fa-4402-be71-077481095d09,722,NA,13,0,674519,1026300,0,0
a4f44a99-6788-4c05-982b-3dcaca74c452,710,16,13,0,353837,584452,0,0
ffb8a226-81c3-4c9d-8b9d-4b149b130924,7050,17,8,0,226974,380336,0,0
8a51c5c4-24d7-46f1-a69d-75c890bf898d,731,73,9,0,38266,351692,0,0
e88ec80e-f8f0-4539-89b9-d7ac4ea84b6e,674,38,12,1,170867,433862,1,0
06dde042-0209-4162-a1fc-639dd235d638,714,6,4,0,13357,22154,0,0
c68ce84c-fb48-4601-8741-859a64e2f16f,,NA,17,1,104671,352330,1,0
979add13-6419-4617-8221-c6b2c5ef3d97,734,77,13,0,88901,379852,0,0
07352470-a8a0-4990-87ba-de708faf4652,720,15,10,0,75373,127226,0,0
9ba843c0-a908-4f1e-b287-798c1dafc561,725,NA,12,0,324558,514822,0,0
8e310686-66ff-4b98-a644-06208a204a60,703,NA,7,0,273866,406560,0,0
e3d1dfc6-a942-4321-9815-6427e557e431,741,NA,7,0,156237,773146,0,0
68c9118a-f536-4ab3-9694-97496f602238,739,NA,15,1,134558,1089572,1,0
9d733a32-7805-4d3e-99d5-906cc4144882,721,23,10,0,212230,482812,0,0
21bffbd9-c065-4c90-97e2-c385bb7aef05,741,NA,12,0,350949,1069376,0,0
abcfe4ff-1360-473c-9ad4-8baa033c3bb4,748,NA,16,0,130055,417186,0,0
8ed2bebf-01c0-4bd2-9628-70a5810cc977,,NA,12,0,436924,704594,0,0
f091a1bc-96ba-47c8-8e65-2844413c966f,728,NA,13,1,332519,1156210,0,1
c17c19e8-d1cf-4e90-b6bb-50fa67c81e7c,660,26,22,0,438767,996160,0,0
235dbc54-d46a-4c9a-8d38-7802fc0cf38b,738,NA,11,0,238108,339526,0,0
b7aea5b4-5a90-4bd0-b085-bc4aefb2b5ca,,NA,13,0,911867,1482932,0,0
9e67d144-234a-48a7-8e89-74fa4bd874d6,718,NA,11,0,468141,870078,0,0
9edff292-c673-4285-974c-5554d3d5b925,694,NA,9,0,360962,859980,0,0
638a8fc3-eb34-485b-9054-b75e3300d15b,,NA,15,0,155230,337854,0,0
c3f8006d-d1ef-4a94-ba55-c48034974205,721,NA,6,0,252111,496430,0,0
19eedafc-a696-4fd2-b982-f69e5d41a10b,727,52,10,0,323760,452232,0,0
4aba8ae7-d556-4636-ac26-8a74ad76f33a,745,NA,5,0,59185,139304,0,0
281e2dcf-88e1-4923-ba48-2a60f33095a0,,NA,20,0,2122604,8192492,0,0
b88d257f-2e3e-4658-8b5c-600432ebe70a,704,34,8,0,340233,459140,0,0
a3ff48ff-b39f-4d90-826b-a5b7746b6f2b,732,47,14,0,482486,617980,0,0
0ca34329-005f-46d3-9774-81e187edb146,657,2,8,0,46379,108042,0,0
56519f9c-a1d0-409a-ba75-ca835234049b,737,9,9,0,493392,680922,0,0
b63b9da4-9c38-4aa9-9e4b-2013fb0112de,713,NA,11,1,39026,122144,1,0
6c3d5f55-dfa8-4da6-8844-cbf027d732dd,725,NA,9,0,66595,328174,0,0
320b6989-21d9-4c88-a57c-46173c02d4fc,730,NA,5,0,79078,127358,0,0
8f8d925d-c65e-44f4-a079-5c9862d27eb1,742,NA,7,0,205827,333322,0,0
0f5ef8df-ce97-4ed7-9329-102e6be556a3,744,68,12,0,337364,527890,0,0
fcb9f5d9-b32e-49aa-8b84-d14b7fada1f1,7360,NA,18,0,409830,1083434,0,0
61fb2b5c-5948-47fb-a991-ec3f6f1e6f13,744,NA,11,0,828723,1323542,0,0
2ce1f9c0-09ec-49ea-946d-c9d98c00588a,735,NA,9,0,273239,422950,0,0
5d4be18e-a87a-4e9e-8dde-e2924ef56927,722,40,5,0,177650,356510,0,0
5852b0f0-a0ca-470f-984d-d2599da29b61,712,NA,5,0,964706,2931808,0,0
da72bffc-abb4-40de-9865-efdb09a43033,,NA,6,0,263226,612062,0,0
e4f83df1-540a-4d3b-95b9-8febe1c1d986,,NA,6,0,114418,221166,0,0
725f73ed-e5df-4420-9935-b60c9c93b244,614,55,7,0,290757,485100,0,0
242141ec-9e7a-4e63-8a6b-8fb72b7f9def,694,NA,5,0,357960,457996,0,0
d45b1e31-b96c-4730-be89-a19f6a73de81,746,NA,6,0,532779,877536,0,0
a8561b91-6518-4179-8588-6527b1817ef6,722,NA,5,0,39273,96140,0,0
173d8796-1f5f-409d-8cd3-39ddcfe1f8d4,748,NA,10,0,1110911,3448566,0,0
4afb46c3-ba74-4703-8df7-5871f0eb54fe,730,20,11,0,297502,560142,0,0
c4105753-3c20-4e09-8ff8-fd7184f4c92e,737,73,12,0,470649,777414,0,0
476f550a-2469-4b33-8703-d4337e0b5397,712,NA,7,0,86355,269500,0,0
b586d6cd-2689-4a11-b708-4083c262309e,673,NA,5,0,71972,194700,0,0
325132d8-3f60-46ca-8825-eca84c55f417,670,NA,8,1,32509,256124,1,0
6b86757c-e5fe-42d0-beff-adc642e7b9ea,715,15,8,0,531829,789470,0,0
a25b8857-ee88-475b-83d4-859b6b4b5ce9,,70,9,0,525806,849134,0,0
8cde6f1e-42e7-43fd-8a48-2e97a528dbf1,725,NA,14,0,242117,785246,0,0
153422a6-c9a9-42ee-bc15-1e68ed936ff8,717,NA,9,0,300542,579986,0,0
657924b4-daad-42ec-a1ab-8cf41ffbe88e,702,28,5,1,135185,223938,1,0
2226ff8f-a329-44b1-a46d-43853bb6afe4,740,40,11,0,118351,233860,0,0
992589ba-2a12-4d1f-a074-113a852d6df2,7230,NA,15,0,783826,1370952,0,0
d4298de4-aa95-48a5-890d-e430ac97ceeb,728,NA,11,0,303810,523512,0,0
aa21632e-310f-4379-b3d8-fff91afae0d1,750,NA,12,0,230736,772156,0,0
490ec9cb-76d3-4138-b1ae-292358436d32,733,NA,9,0,131879,231000,0,0
43c9894b-0999-49a7-aaee-a7a8e9a511b6,681,51,7,0,47861,179916,0,0
cb61ed5f-d129-4dc5-927a-a17885073b78,748,NA,8,0,227069,829400,0,0
625e8957-b19f-45fa-be5e-1384afb5a24d,724,17,6,0,354559,546656,0,0
9086c2d0-12f2-4e02-8395-fdbe6b545811,742,NA,10,0,297255,428626,0,0
4f52ecdd-5fee-4cc1-9732-430668a6fec9,742,29,17,0,135907,364298,0,0
c8153c66-a3a6-4538-a2c3-faee62b72a99,740,6,14,0,718618,1122924,0,0
5fa73080-d3dd-4cf2-bef6-d93ac0894fed,,5,19,0,838375,1150182,0,0
9a86bc06-59d7-4896-8e47-4fae48accf7f,,9,5,0,37278,123662,0,0
e5ded480-7244-44c5-8f46-2165e8918296,7290,NA,7,0,369094,583858,0,0
3cf3e2b4-66d8-4af0-850e-b8d3a425d720,,NA,16,1,458565,705144,1,0
cee21435-fe7b-4c64-8f92-39d15996a35e,687,18,11,0,305197,821854,0,0
b695a347-83dd-4fc5-8e23-2fd9a6a04466,715,NA,16,0,205960,752268,0,0
d3ba0495-ccd3-4a6d-9381-10c9f365ac6c,668,78,10,0,366928,476850,0,0
f2dea4fa-450c-4be4-a3ba-78f3e4c47302,,52,9,1,80047,362076,1,0
26f859a7-a197-4885-b278-29fc85bef8fc,717,28,4,0,93423,141592,0,0
39930707-db5e-472d-bd76-e833f2111722,693,NA,7,0,202141,292204,0,0
e044e353-a96f-4d2d-b29e-70ea2f819460,,39,4,0,129960,201168,0,0
c379de89-c45f-4503-8ada-598eb5ac0b57,691,34,12,0,92815,257708,0,0
de6b0653-6b0f-406d-bd1e-a915b1126310,748,74,7,1,44840,87384,1,0
306c3409-11e9-4d66-9d22-d975dc33e7aa,601,NA,13,0,700188,1417372,0,0
b61dd31c-ca68-46cc-824e-a31948ef3f06,739,16,7,0,176757,598422,0,0
4063e621-b2e0-4e1a-ab50-8ff913e02137,730,NA,8,1,205922,374902,1,0
24d0ba2f-0c85-457b-bdf5-4a2e491a5a96,722,68,14,1,249185,712426,1,0
8abf7f76-30d8-401c-b526-80630264587e,663,35,10,0,572755,705518,0,0
de87907b-82e4-47cc-a77e-7cd42028e079,740,12,18,0,275139,552156,0,0
d0ca0326-d82d-4944-a89d-df7fe53d7b44,742,NA,7,0,84094,137522,0,0
c1e21c47-3aa4-4135-8428-c8ba55beb7d6,,12,8,1,343216,1439900,1,0
b968d69b-fe17-42ac-b37e-48724eae4d5e,7040,NA,7,1,139992,264022,1,0
43a8358b-4d3e-461c-8ecf-89dc1a7a1f4e,699,36,11,0,2151883,2854126,0,0
85d784c8-89a7-4f48-81f2-1477c2849606,723,NA,4,0,260129,314424,0,0
b6ef3b21-a811-4ee9-a9db-a4c607e7ec81,,NA,28,0,264670,2173446,0,0
11d841c0-4922-481e-b6e6-c760dca34b70,732,NA,4,0,439755,526570,0,0
b3f6b9f4-810c-40a7-a488-ac2844e50031,,NA,17,0,804764,1335004,0,0
bf5b5a9c-6f59-4183-bec7-d8685e226882,702,45,12,0,382090,543510,0,0
1cf81c05-be9f-4d19-9a35-6c8d11c56eb5,616,52,9,0,1264773,1525480,0,0
9a3af698-61b5-4483-b2b2-b597e9ade41d,746,35,12,0,95855,449394,0,0
ee4c8570-4c2f-439c-b35f-c18eea9906a3,712,NA,17,0,1570692,2981462,0,0
0e70805d-0614-4e38-8a90-15958e11c614,728,NA,10,0,129846,155804,0,0
4d860f1a-5c41-4f98-a53f-d8c0fd6afab3,,NA,9,1,105906,227106,1,0
b26fc592-99a9-4dc3-acf3-397555b53406,729,NA,11,0,1425,829796,0,0
5865ffef-a831-44eb-935f-29cb139f63a3,728,26,7,0,101270,179300,0,0
2b3a34d8-1fad-4b4e-8b9a-49c241571597,714,53,17,0,368315,706068,0,0
fac4b3dd-8257-4155-9ec9-bcfa79a179f7,729,NA,8,0,287774,391534,0,0
092bf29c-1296-47a4-b517-4c95eb0d58d1,663,NA,7,0,251256,400180,0,0
c76c364e-3c60-47f6-b886-4ccfc94b319c,,48,11,0,477755,1162150,0,0
16444871-1c52-488b-8a4d-117a50be8ffa,749,NA,24,0,1038483,2055460,0,0
fd7bbefc-d67e-46ad-bcf6-21026cd39fce,731,25,12,0,702639,1327216,0,0
6706a46e-6a5f-4e7e-a1a7-268a1641e6d6,656,50,22,0,325945,477136,0,0
0b58c75b-ebb8-4859-a5cf-2b1b07c5d375,662,54,7,0,7049,43956,0,0
642c9531-b7cc-467a-88d8-85a5d4116e8a,721,7,4,0,101954,123376,0,0
d6d0f735-ebf4-47dc-9177-bb8ac049166b,707,NA,3,0,58653,75394,0,0
d2409423-0efd-48b4-9ef4-8f3b4d28d131,704,NA,19,0,525198,1115840,0,0
04dd29d8-4117-4ced-9d60-24a86dda1228,744,NA,8,0,130758,529408,0,0
f5882e8b-eea6-4b72-b446-64c85caaef6f,6970,7,15,1,173660,349690,0,1
c6fb79b5-67e5-4a27-861a-ad301eaad501,,35,8,0,80332,200068,0,0
a25ec195-105a-4feb-a7e3-7f59992af51e,,NA,8,0,206511,608454,0,0
f6a06790-9810-4874-aa1a-264822c8bd3e,706,22,5,0,107768,228140,0,0
33f6cbf0-3260-4f0a-b825-e0e25dfcfcdd,720,NA,10,0,280307,338096,0,0
56633b60-03d6-4752-affb-fcd266d26000,748,26,15,0,391495,696300,0,0
4417219a-a7ef-4228-b456-b5869e416a52,723,NA,5,1,104177,161040,1,0
fb4c5dc5-e840-433f-9979-1ff5edacadd3,741,NA,9,0,310536,638660,0,0
429d5a54-50db-4839-a4eb-56669f785c25,730,59,12,0,50179,229636,0,0
9cb8992b-6dbc-4e7d-bc68-85dc5b8d1dbe,716,NA,11,0,429989,638330,0,0
2d500e90-e76f-4d2a-8e59-40e1cccd538a,,NA,9,1,130131,203610,1,0
f6e4761b-d915-4a0d-8cb8-37d28a3aef83,747,NA,3,0,123329,383856,0,0
d0e4c8c4-c7ca-49c2-9ea7-4fb61ee53640,,68,6,1,118104,451308,1,0
28e7bad4-83fc-4722-8e59-8b8107088d32,714,NA,11,0,258951,986326,0,0
91981640-c0d8-48a5-a11a-f4f0090f784a,751,26,8,0,82669,376860,0,0
115157a7-115a-4640-a105-da99f26e7d4f,751,NA,6,0,7885,194304,0,0
d9f3fdc7-daea-498a-915c-61db21c69a66,,NA,10,0,58273,636482,0,0
17ab35d1-47e7-4100-863e-f827706d90ff,,NA,8,0,548245,727980,0,0
c36064e0-c21a-4897-9b87-39f4cf8f2894,714,NA,13,0,137807,188826,0,0
87739227-d9a8-47ea-85dc-c210d12c2a44,,NA,10,0,132791,327140,0,0
589922d7-60f6-4f75-91eb-57188e02b7f8,710,NA,18,0,448324,1121186,0,0
f0f188ec-b261-4f2a-b9aa-5df9f5a5002a,729,NA,11,0,96425,198660,0,0
2c5f383b-33fc-4f16-99f4-f4aa53dafb24,737,NA,11,0,403864,681692,0,0
2c2b4625-c17e-48e2-96da-14baf56d708b,697,15,14,0,153501,550264,0,0
fa3e411e-d940-44f5-9a8f-c1394c675ea2,675,3,9,0,360487,899580,0,0
f4ff560b-3fe0-4516-8ddb-8a5a52bfcc7f,,NA,5,0,84341,144254,0,0
30f90d5c-4a76-4fab-8438-7481b3ee6d75,700,6,24,0,356763,590128,0,0
32589801-854b-414a-bd2c-ad2b889606f9,735,27,4,0,73435,99682,0,0
03dd5d12-23bb-4fb4-977a-0eb516158950,,56,11,1,19418,99044,1,0
2f04c38b-3c7e-414a-b6e4-bad6b918f6f6,,NA,13,0,12578,393426,0,0
31fdc4f9-2e79-434b-9aa2-5513a6f69f2b,679,77,7,0,111302,234762,0,0
f6e06fd1-c2a9-4fdb-bcc8-bd58fd539358,743,NA,11,0,259635,519222,0,0
58e481c3-366f-41c4-ae2e-f071c5aa72cc,750,48,11,0,248064,825374,0,0
31d65fe3-50e8-4dc1-a8d7-0a9f4ab95198,,NA,16,0,434872,727672,0,0
885fea52-0cb2-4891-8949-ff7afd457170,749,NA,12,0,332842,1082532,0,0
10947015-b4cd-4762-a5a4-13e137a0e4b0,737,NA,8,0,299250,369798,0,0
d4abdc80-190f-4346-b1e1-efc94ea5014e,,NA,5,0,25669,183502,0,0
0109e4e7-af13-4a5f-b935-786009b3c9fb,746,NA,6,0,156104,1348974,0,0
0045ba28-ce3a-4732-ba2e-2609d095ac35,690,14,13,1,6213,32714,1,0
21ddda31-5546-4f03-a620-eb0fe0684d28,711,NA,17,0,393832,737902,0,0
80ba0076-f081-42b3-a485-46decfb3865a,729,12,9,0,230337,396902,0,0
670c1f93-969a-4b3b-944f-58e1e8b19bca,733,62,10,1,102201,220770,1,0
89497547-0743-4f08-85a3-e906b675d580,737,26,6,0,127471,440572,0,0
f224efe7-9995-4c18-8a42-64649c630e46,6530,31,11,1,164312,243298,1,0
afd56330-3793-4f0f-8ff6-dd8fd87f564c,746,NA,10,0,254866,1612644,0,0
a59a48e2-3ca5-4afc-a469-f903dbe6462f,737,NA,15,0,4617,281666,0,0
a9071e65-04c2-4d53-9fbe-e914f915e0fc,698,NA,9,0,174363,245300,0,0
ecf0ba11-0a14-486a-8e5d-9264f6c39806,748,NA,9,0,81130,321706,0,0
88123b31-aeb1-4c98-a137-ca6e5e431819,736,71,8,0,476577,549626,0,0
8a58da5a-3a57-4d63-998e-0904c3d03963,741,NA,13,0,294367,862928,0,0
ab2bcefc-cda9-4d11-b85e-3d57f32d44f0,704,NA,8,0,93024,238260,0,0
0901fbf2-95ad-46c0-99e3-14bb69467a16,731,NA,11,0,145312,266222,0,0
f2251432-c50c-490d-9639-753947a5653b,690,NA,13,0,171475,390874,0,0
dbff0677-1e2c-4948-8ab4-0f7d9b482120,716,NA,16,0,401888,979682,0,0
a97a6ac9-8dd9-4804-bb52-f3108f5d8830,,NA,15,0,100757,254166,0,0
bc039c06-93b7-4acf-af14-c666c5cf9d41,672,52,17,0,399057,634722,0,0
99c7bce2-f644-49fb-8f75-973e214270b6,736,NA,12,0,146566,272866,0,0
6abf5d81-b6cf-499c-b6b7-f04f0f278fe5,739,NA,6,0,26087,272118,0,0
d7b3d520-355f-46de-93bc-e920c34947ef,691,NA,15,0,611439,995764,0,0
3beed462-4463-4d3b-b7c8-418662a3450d,701,2,15,1,68514,346434,1,0
c84edfea-8a5b-4ab5-9a6f-632e2b52f393,711,22,13,0,96805,219340,0,0
c617bc59-b2a7-4700-8ce3-5a2864474bd7,694,NA,7,0,200051,240790,0,0
143449c1-e2b4-40f1-ac41-68ef0adf5e4c,706,NA,9,0,224675,466224,0,0
1eddedcb-33c8-467d-8ce9-df44e4b3a8bc,673,44,10,0,418342,497332,0,0
01779555-4272-46f1-be50-3c4e5df8fc03,,7,9,0,331968,406758,0,0
1d0e366b-bbf0-40f5-9b58-6260aae74795,719,77,12,0,114114,514096,0,0
e50b78ba-13a0-4426-a1f1-dcd50f12fde8,,NA,6,0,107825,245762,0,0
97f10ce1-38e4-4a5f-8f8f-75cb84be1629,,31,11,1,49552,246268,1,0
